3.9400	9.180	-0.001	730.93	18.0						
3.9600	9.178	-0.002	733.12	18.0						
3.9800	9.176	-0.002	735.33	18.0						
4.0000	9.175	-0.002	737.52	18.0						
4.0200	9.173	-0.002	739.83	18.0						
4.0400	9.172	-0.002	742.02	18.0						
4.0600	9.170	-0.002	744.22	18.0						
4.0800	9.168	-0.002	746.42	18.0						
4.1000	9.167	-0.002	748.62	18.0						
4.1200	9.165	-0.002	750.82	18.0						
4.1400	9.163	-0.002	753.02	18.0						
4.1600	9.162	-0.002	755.22	18.0						
4.1800	9.160	-0.001	757.42	18.0						
4.2000	9.159	-0.002	759.62	18.0						
4.2200	9.157	-0.002	761.81	18.0						
4.2400	9.155	-0.002	764.01	18.0						
4.2600	9.154	-0.001	766.22	18.0						
4.2800	9.152	-0.002	768.41	18.0						
4.3000	9.151	-0.001	770.61	18.0						
4.3200	9.149	-0.002	772.81	18.0						
4.3400	9.148	-0.002	775.01	18.0						
4.3600	9.146	-0.001	777.21	18.0						
4.3800	9.145	-0.002	779.41	18.0						
4.4000	9.144	-0.001	781.61	18.0						
4.4200	9.142	-0.002	783.81	18.0						
4.4400	9.140	-0.001	786.01	18.0						
4.4600	9.139	-0.001	788.20	18.0						
4.4800	9.137	-0.002	790.40	18.0						
4.5000	9.136	-0.001	792.61	18.0						
4.5200	9.135	-0.001	794.80	18.0						
4.5400	9.133	-0.002	797.00	18.0						
4.5600	9.132	-0.002	799.20	18.0						
4.5800	9.130	-0.001	801.40	18.0						
4.6000	9.129	-0.002	803.60	18.0						
4.6200	9.127	-0.001	805.80	18.0						
4.6400	9.126	-0.001	808.00	18.0						
4.6600	9.125	-0.002	810.20	18.0						
4.6800	9.124	-0.001	812.40	18.0						
4.7000	9.122	-0.002	814.59	18.0						
4.7200	9.121	-0.001	816.79	18.0						
4.7400	9.119	-0.002	819.00	18.0						
4.7600	9.118	-0.001	821.20	18.0						
4.7800	9.117	-0.001	823.40	18.0						
4.8000	9.115	-0.001	825.60	18.0						
4.8200	9.114	-0.001	827.80	18.0						
4.8400	9.113	-0.001	830.00	18.0						
4.8600	9.111	-0.001	832.20	18.0						
4.8800	9.110	-0.001	834.39	18.0						
4.9000	9.109	-0.001	836.59	18.0						
4.9200	9.107	-0.002	838.80	18.0						
4.9400	9.106	-0.001	840.98	18.0						
4.9600	9.105	-0.001	843.18	18.0						
4.9800	9.103	-0.001	845.39	18.0						
5.0000	9.102	-0.001	847.58	18.0						
5.0200	9.101	-0.002	849.78	18.0						
5.0400	9.100	-0.001	851.98	18.0						
5.0600	9.098	-0.001	854.18	18.0						
5.0800	9.097	-0.002	856.38	18.0						
5.1000	9.096	-0.001	858.58	18.0						
5.1200	9.095	-0.001	860.78	18.0						
5.1400	9.093	-0.001	862.98	18.0						
5.1600	9.092	-0.001	865.18	18.0						
5.1800	9.091	-0.001	867.37	18.0						
5.2000	9.090	-0.001	869.57	18.0						
5.2200	9.088	-0.002	871.78	18.0						
5.2400	9.087	-0.001	873.97	18.0						
5.2600	9.086	-0.001	876.17	18.0						
5.2800	9.085	-0.001	878.37	18.0						
5.3000	9.084	-0.001	880.57	18.0						
5.3200	9.082	-0.001	882.77	18.0						
5.3400	9.081	-0.001	884.97	18.0						
5.3600	9.080	-0.001	887.17	18.0						
5.3800	9.079	-0.001	889.37	18.0						
5.4000	9.078	-0.001	891.57	18.0						
5.4200	9.077	-0.001	893.76	18.0						
5.4400	9.075	-0.001	895.96	18.0						
5.4600	9.074	-0.001	898.17	18.0						
5.4800	9.073	-0.001	900.36	18.0						
5.5000	9.072	-0.001	902.56	18.0						
5.5200	9.071	-0.001	904.77	18.0						
5.5400	9.070	-0.001	906.96	18.0						
5.5600	9.068	-0.001	909.16	18.0						
5.5800	9.067	-0.001	911.36	18.0						
5.6000	9.066	-0.001	913.56	18.0						
5.6200	9.065	-0.001	915.76	18.0						
5.6400	9.064	-0.001	917.96	18.0						
5.6600	9.063	-0.001	920.16	18.0						
5.6800	9.062	-0.001	922.35	18.0						
5.7000	9.061	-0.001	924.56	18.0						
5.7200	9.060	-0.001	926.75	18.0						
5.7400	9.059	-0.001	928.95	18.0						
5.7600	9.057	-0.001	931.16	18.0						
5.7800	9.057	-0.001	933.35	18.0						
5.8000	9.055	-0.001	935.55	18.0						
5.8200	9.054	-0.001	937.75	18.0						
5.8400	9.053	-0.001	939.95	18.0						
5.8600	9.052	-0.001	942.15	18.0						
5.8800	9.051	-0.001	944.35	18.0						
5.9000	9.050	-0.001	946.65	18.0						
5.9200	9.049	-0.001	948.85	18.0						
5.9400	9.048	-0.001	951.04	18.0						
5.9600	9.047	-0.001	953.24	18.0						
5.9800	9.046	-0.001	955.54	18.0						
6.0000	9.045	-0.001	957.74	18.0						
6.0200	9.044	-0.001	959.94	18.0						
6.0400	9.043	-0.001	962.14	18.0						
6.0600	9.041	-0.001	964.44	18.0						
6.0800	9.040	-0.001	966.64	18.0						
6.1000	9.040	-0.001	968.84	18.0						
6.1200	9.038	-0.001	971.04	18.0						
6.1400	9.037	-0.001	973.24	18.0						
6.1600	9.036	-0.001	975.43	18.0						
6.1800	9.036	-0.001	977.64	18.0						
6.2000	9.035	-0.001	979.83	18.0						
6.2200	9.033	-0.001	982.03	18.0						
6.2400	9.032	-0.001	984.24	18.0						
6.2600	9.031	-0.001	986.43	18.0						
6.2800	9.030	-0.001	988.63	18.0						
6.3000	9.029	-0.001	990.93	18.0						
6.3200	9.028	-0.001	993.13	18.0						
6.3400	9.027	-0.001	995.33	18.0						
6.3600	9.026	-0.001	997.53	18.0						
6.3800	9.025	-0.001	999.73	18.0						
6.4000	9.024	-0.001	1001.93	18.0						
6.4200	9.023	-0.001	1004.12	18.0						
6.4400	9.023	-0.001	1006.32	18.0						
6.4600	9.022	-0.001	1008.53	18.0						
6.4800	9.021	-0.001	1010.72	18.0						
6.5000	9.020	-0.001	1012.92	18.0						
6.5200	9.018	-0.001	1015.12	18.0						
6.5400	9.018	-0.001	1017.32	18.0						
6.5600	9.017	-0.001	1019.52	18.0						
6.5800	9.016	-0.001	1021.82	18.0						
6.6000	9.015	-0.001	1024.02	18.0						
6.6200	9.014	-0.001	1026.22	18.0						
6.6400	9.013	-0.001	1028.42	18.0						
6.6600	9.012	-0.001	1030.61	18.0						
6.6800	9.011	-0.001	1032.82	18.0						
6.7000	9.010	-0.001	1035.01	18.0						
6.7200	9.009	-0.001	1037.21	18.0						
6.7400	9.008	-0.001	1039.42	18.0						
6.7600	9.008	-0.001	1041.61	18.0						
6.7800	9.007	-0.001	1043.81	18.0						
6.8000	9.006	-0.001	1046.01	18.0						
6.8200	9.004	-0.001	1048.21	18.0						
6.8400	9.004	-0.001	1050.41	18.0						
6.8600	9.003	-0.001	1052.61	18.0						
6.8800	9.002	-0.001	1054.81	18.0						
6.9000	9.001	-0.001	1057.00	18.0						
6.9200	9.000	-0.001	1059.21	18.0						
6.9400	8.999	-0.001	1061.40	18.0						
6.9600	8.998	-0.001	1063.60	18.0						
