14.24	8.635	0	1773.36	18
14.26	8.635	0	1775.55	18
14.28	8.636	0.001	1777.76	18
14.3	8.636	0	1779.95	18
14.32	8.637	0	1782.15	18
14.34	8.637	0	1784.35	18
14.36	8.638	0	1786.55	18
14.38	8.638	0.001	1788.75	18
14.4	8.639	0	1790.95	18
14.42	8.639	0	1793.15	18
14.44	8.64	0	1795.35	18
14.46	8.64	0	1797.55	18
14.48	8.64	0	1799.74	18
14.5	8.641	0.001	1801.94	18
14.52	8.642	0.001	1804.24	18
14.54	8.642	0	1806.44	18
14.56	8.643	0.001	1808.65	18
14.58	8.643	0	1810.84	18
14.6	8.644	0	1813.04	18
14.62	8.644	0	1815.24	18
14.64	8.644	0	1817.44	18
14.66	8.645	0	1819.64	18
14.68	8.645	0	1821.84	18
14.7	8.645	0	1824.04	18
14.72	8.646	0	1826.24	18
14.74	8.646	0.001	1828.44	18
14.76	8.647	0.001	1830.63	18
14.78	8.648	0	1832.83	18
14.8	8.648	0	1835.04	18
14.82	8.648	0	1837.33	18
14.84	8.649	0	1839.54	18
14.86	8.65	0.001	1841.73	18
14.88	8.65	0	1843.93	18
14.9	8.65	0	1846.13	18
14.92	8.651	0	1848.33	18
14.94	8.651	0	1850.53	18
14.96	8.652	0.001	1852.74	18
14.98	8.652	0	1854.93	18
15	8.653	0.001	1857.13	18
15.02	8.653	0	1859.33	18
15.04	8.653	0.001	1861.52	18
15.06	8.654	0	1863.72	18
15.08	8.654	0	1865.93	18
15.1	8.655	0.001	1868.12	18
15.12	8.655	0	1870.32	18
15.14	8.656	0	1872.53	18
15.16	8.656	0.001	1874.72	18
15.18	8.657	0	1876.92	18
15.2	8.657	0	1879.12	18
15.22	8.657	0	1881.32	18
15.24	8.658	0.001	1883.51	18
15.26	8.658	0	1885.72	18
15.28	8.659	0.001	1887.91	18
15.3	8.659	0	1890.11	18
15.32	8.66	0.001	1892.32	18
15.34	8.66	0	1894.51	18
15.36	8.661	0.001	1896.71	18
15.38	8.662	0	1898.91	18
15.4	8.662	0	1901.11	18
15.42	8.663	0.001	1903.41	18
15.44	8.663	0.001	1905.71	18
15.46	8.664	0.001	1907.91	18
15.48	8.664	0	1910.1	18
15.5	8.664	0	1912.41	18
15.52	8.665	0.001	1914.6	18
15.54	8.666	0.001	1916.8	18
15.56	8.666	0.001	1919.01	18
15.58	8.666	0	1921.2	18
15.6	8.667	0.001	1923.4	18
15.62	8.667	0	1925.6	18
15.64	8.668	0.001	1927.9	18
15.66	8.668	0	1930.1	18
15.68	8.669	0.001	1932.3	18
15.7	8.669	0.001	1934.5	18
15.72	8.67	0.001	1936.7	18
15.74	8.67	0	1938.89	18
15.76	8.671	0.001	1941.09	18
15.78	8.671	0.001	1943.3	18
15.8	8.672	0	1945.49	18
15.82	8.672	0.001	1947.69	18
15.84	8.673	0.001	1949.89	18
15.86	8.673	0	1952.09	18
15.88	8.674	0.001	1954.29	18
